Location.Country|Location.Region|Location.Altitude.Average|Year|Data.Type.Species|Data.Scores.Total
Brazil|oriente|633|2015|Arabica|81
Colombia|oriente|788|2018|Arabica|73
Brazil|huehuetenango|1574|2013|Arabica|79
Colombia|jalapa|1856|2016|Arabica|72
Ethiopia|dala|571|2018|Arabica|72
India|san marcos|46|2012|Arabica|65
Brazil|kiambu|873|2018|Arabica|75
Peru|ocotepeque|850|2012|Arabica|89
India|vercruz|1860|2014|Arabica|70
Mexico|san marcos|1748|2010|Arabica|69
Nicaragua|santa rosa|12|2011|Arabica|89
Ethiopia|jalapa|1298|2012|Arabica|88
Mexico|huehuetenango|934|2011|Arabica|76
Nicaragua|san marcos|1192|2013|Arabica|62
Vietnam|vercruz|566|2014|Robusta|76
Guatemala|vercruz|1668|2015|Arabica|73
Colombia|comayagua|832|2018|Arabica|82
Mexico|ocotepeque|761|2018|Arabica|78
Guatemala|ocotepeque|103|2015|Arabica|78
Vietnam|oriente|1865|2011|Arabica|76
India|vercruz|1358|2013|Arabica|65
Vietnam|vercruz|1782|2010|Arabica|60
Vietnam|kiambu|1307|2017|Arabica|78
Colombia|vercruz|774|2016|Robusta|82
Guatemala|ocotepeque|1877|2011|Arabica|78
Nicaragua|santa rosa|108|2010|Arabica|71
Nicaragua|san marcos|1271|2012|Arabica|84
Colombia|ocotepeque|1608|2012|Arabica|69
Mexico|ocotepeque|1168|2010|Arabica|80
Sumatra|dala|680|2016|Arabica|86
Brazil|jalapa|1247|2013|Arabica|79
India|san marcos|263|2013|Robusta|74
Colombia|dala|598|2015|Arabica|86
Colombia|oriente|1859|2018|Arabica|85
Ethiopia|ocotepeque|1149|2017|Arabica|80
Mexico|ocotepeque|1257|2010|Arabica|73
Sumatra|dala|658|2010|Arabica|74
Brazil|vercruz|1534|2018|Arabica|72
Peru|huehuetenango|1603|2013|Arabica|69
Ethiopia|oriente|1847|2010|Arabica|77
India|kiambu|87|2018|Arabica|70
Colombia|ocotepeque|444|2011|Arabica|84
Peru|santa rosa|644|2010|Arabica|69
Nicaragua|santa rosa|224|2016|Robusta|78
Sumatra|ocotepeque|1306|2010|Arabica|71
Vietnam|comayagua|1129|2017|Arabica|76
Colombia|santa rosa|1973|2015|Arabica|67
Peru|kiambu|816|2015|Arabica|89
Brazil|dala|117|2015|Arabica|77
Brazil|kiambu|549|2015|Arabica|70
Ethiopia|comayagua|1393|2015|Arabica|63
Ethiopia|dala|1817|2018|Arabica|87
Nicaragua|oriente|1843|2012|Arabica|60
Peru|san marcos|1868|2012|Arabica|65
Guatemala|dala|856|2017|Arabica|68
Colombia|san marcos|995|2018|Robusta|63
Ethiopia|jalapa|1728|2012|Arabica|77
Mexico|santa rosa|1829|2018|Arabica|75
Mexico|dala|792|2011|Arabica|75
India|vercruz|65|2015|Arabica|83
Peru|san marcos|736|2014|Arabica|62
Ethiopia|oriente|1010|2015|Arabica|71
Vietnam|jalapa|1160|2015|Arabica|62
Nicaragua|huehuetenango|931|2018|Arabica|74
Mexico|vercruz|1445|2016|Arabica|80
Brazil|kiambu|60|2011|Arabica|85
Guatemala|vercruz|5|2012|Robusta|86
Brazil|huehuetenango|1320|2015|Arabica|89
Sumatra|vercruz|603|2017|Robusta|63
Guatemala|huehuetenango|1589|2017|Robusta|72
Brazil|jalapa|1405|2014|Arabica|81
Mexico|jalapa|229|2014|Robusta|69
Ethiopia|ocotepeque|743|2011|Arabica|68
Mexico|ocotepeque|1054|2011|Arabica|78
Sumatra|jalapa|1312|2018|Arabica|78
India|santa rosa|1936|2012|Arabica|60
Guatemala|san marcos|1448|2012|Arabica|71
Sumatra|kiambu|717|2014|Arabica|74
Mexico|ocotepeque|435|2010|Arabica|70
Sumatra|jalapa|192|2018|Arabica|72
Colombia|oriente|1974|2015|Arabica|68
Vietnam|dala|883|2014|Robusta|71
India|dala|1609|2010|Arabica|65
Guatemala|oriente|1525|2011|Robusta|60
Nicaragua|dala|900|2014|Arabica|86
Ethiopia|huehuetenango|474|2015|Arabica|73
Vietnam|san marcos|169|2013|Arabica|89
Mexico|san marcos|180|2017|Arabica|82
Colombia|santa rosa|919|2014|Arabica|78
Peru|huehuetenango|883|2015|Arabica|89
Sumatra|comayagua|506|2010|Arabica|75
Mexico|san marcos|1169|2012|Robusta|63
Peru|huehuetenango|1789|2017|Arabica|76
Nicaragua|jalapa|264|2015|Arabica|85
Ethiopia|kiambu|1353|2014|Arabica|64
Vietnam|huehuetenango|863|2012|Robusta|62
Nicaragua|kiambu|1132|2010|Arabica|65
Vietnam|jalapa|1599|2017|Arabica|63
Ethiopia|huehuetenango|244|2010|Arabica|87
Brazil|ocotepeque|1132|2013|Arabica|78
Peru|santa rosa|1013|2013|Arabica|72
Ethiopia|jalapa|1313|2014|Arabica|74
Vietnam|comayagua|19|2013|Arabica|86
Guatemala|dala|668|2012|Arabica|85
Nicaragua|ocotepeque|909|2013|Arabica|88
India|dala|1269|2018|Arabica|90
Nicaragua|kiambu|1168|2018|Arabica|87
Vietnam|san marcos|769|2015|Arabica|74
Colombia|san marcos|90|2010|Robusta|66
Colombia|huehuetenango|935|2018|Arabica|85
Brazil|santa rosa|1250|2014|Arabica|74
Colombia|comayagua|49|2017|Arabica|60
Guatemala|jalapa|891|2015|Arabica|84
Vietnam|santa rosa|1069|2016|Arabica|62
India|vercruz|133|2016|Arabica|75
Nicaragua|dala|646|2014|Robusta|72
Nicaragua|oriente|729|2012|Arabica|62
Peru|jalapa|1798|2014|Arabica|83
Sumatra|jalapa|1693|2018|Arabica|73
Colombia|dala|1998|2013|Arabica|60
India|huehuetenango|1493|2016|Arabica|73
Colombia|san marcos|1994|2017|Arabica|71
Sumatra|dala|587|2013|Arabica|80
Guatemala|kiambu|1444|2013|Arabica|78
Nicaragua|san marcos|1300|2012|Arabica|65
Mexico|oriente|757|2012|Arabica|84
Peru|jalapa|1312|2013|Arabica|67
Mexico|kiambu|1790|2015|Arabica|67
Brazil|kiambu|193|2013|Arabica|74
Ethiopia|santa rosa|980|2016|Arabica|69
Guatemala|san marcos|1727|2015|Arabica|90
India|dala|29|2012|Arabica|74
Brazil|kiambu|1971|2013|Arabica|65
Brazil|jalapa|1961|2017|Robusta|77
Mexico|comayagua|1909|2017|Robusta|84
Nicaragua|dala|633|2017|Arabica|68
Peru|santa rosa|1718|2015|Arabica|75
Brazil|oriente|1422|2011|Robusta|61
Vietnam|dala|1753|2014|Arabica|62
India|vercruz|1203|2018|Arabica|78
Mexico|oriente|1076|2013|Arabica|64
Mexico|ocotepeque|1812|2013|Arabica|62
Sumatra|kiambu|1806|2015|Arabica|76
Nicaragua|huehuetenango|493|2016|Arabica|80
Peru|ocotepeque|516|2014|Arabica|66
Peru|ocotepeque|188|2012|Arabica|86
Mexico|jalapa|1846|2011|Arabica|74
Ethiopia|santa rosa|1665|2017|Robusta|75
Vietnam|kiambu|685|2011|Arabica|75
Vietnam|comayagua|1242|2012|Arabica|65
Mexico|san marcos|1040|2018|Robusta|74
Mexico|comayagua|746|2012|Arabica|77
Peru|dala|1381|2017|Arabica|68
Guatemala|dala|338|2015|Arabica|78
Colombia|san marcos|1975|2018|Arabica|62
India|dala|1694|2013|Arabica|82
Guatemala|comayagua|1797|2016|Arabica|82
Mexico|oriente|480|2018|Arabica|68
Mexico|jalapa|1623|2010|Arabica|60
India|oriente|1625|2011|Arabica|72
Guatemala|vercruz|1931|2010|Arabica|64
Vietnam|jalapa|636|2012|Arabica|69
Vietnam|santa rosa|499|2013|Arabica|64
Peru|kiambu|569|2016|Arabica|88
India|vercruz|456|2010|Arabica|73
Ethiopia|san marcos|1067|2010|Arabica|77
India|vercruz|1193|2012|Arabica|75
Colombia|oriente|1390|2017|Arabica|90
Vietnam|santa rosa|709|2017|Arabica|85
Sumatra|santa rosa|1420|2018|Arabica|65
Sumatra|kiambu|1636|2011|Arabica|64
Nicaragua|san marcos|1806|2012|Arabica|67
Ethiopia|ocotepeque|342|2017|Arabica|86
Colombia|jalapa|1569|2010|Arabica|71
Brazil|vercruz|237|2011|Arabica|90
Sumatra|san marcos|1189|2011|Arabica|76
Mexico|santa rosa|1339|2011|Arabica|90
India|comayagua|1084|2015|Robusta|78
Guatemala|comayagua|1841|2012|Arabica|60
India|vercruz|938|2015|Robusta|63
India|huehuetenango|432|2010|Arabica|65
Vietnam|huehuetenango|744|2016|Arabica|61
Sumatra|kiambu|702|2018|Arabica|83
Ethiopia|dala|502|2015|Arabica|80
Sumatra|jalapa|510|2012|Arabica|89
Peru|jalapa|1160|2014|Arabica|60
Nicaragua|ocotepeque|1413|2015|Arabica|86
Colombia|kiambu|1478|2013|Arabica|69
Ethiopia|jalapa|428|2017|Arabica|87
Mexico|dala|1254|2014|Arabica|71
Guatemala|huehuetenango|588|2010|Robusta|83
Vietnam|huehuetenango|1376|2011|Arabica|73
Brazil|comayagua|1205|2011|Arabica|78
Mexico|san marcos|1055|2016|Arabica|81
Sumatra|santa rosa|1639|2010|Arabica|82
Ethiopia|vercruz|712|2016|Arabica|83
Colombia|san marcos|955|2014|Arabica|60
Sumatra|dala|1197|2010|Arabica|67
Brazil|vercruz|1473|2014|Arabica|85
Colombia|huehuetenango|193|2012|Arabica|79
Mexico|dala|321|2010|Arabica|84
Colombia|dala|941|2017|Arabica|86
Ethiopia|ocotepeque|770|2011|Arabica|89
Colombia|oriente|1281|2011|Arabica|65
Vietnam|dala|165|2011|Arabica|67
Peru|ocotepeque|1957|2013|Arabica|67
India|oriente|1562|2012|Arabica|86
India|jalapa|630|2015|Arabica|63
Colombia|kiambu|686|2018|Arabica|62
Sumatra|oriente|600|2017|Robusta|78
Ethiopia|ocotepeque|1935|2017|Arabica|73
Vietnam|huehuetenango|545|2011|Arabica|89
Peru|kiambu|1622|2017|Arabica|64
Vietnam|huehuetenango|945|2011|Arabica|61
Sumatra|santa rosa|1092|2011|Arabica|67
Colombia|oriente|1961|2016|Arabica|60
Sumatra|vercruz|501|2017|Arabica|83
Colombia|jalapa|1294|2016|Arabica|82
Guatemala|jalapa|75|2014|Arabica|66
Guatemala|comayagua|934|2018|Arabica|83
Nicaragua|vercruz|206|2016|Arabica|74
Ethiopia|comayagua|1573|2017|Arabica|61
Vietnam|ocotepeque|1829|2018|Arabica|90
Colombia|ocotepeque|1342|2016|Arabica|86
Colombia|ocotepeque|0|2011|Arabica|85
Ethiopia|vercruz|1192|2017|Arabica|76
Nicaragua|huehuetenango|801|2013|Robusta|88
Nicaragua|vercruz|1241|2015|Arabica|86
Sumatra|san marcos|401|2014|Arabica|63
Ethiopia|huehuetenango|631|2016|Arabica|67
Brazil|vercruz|723|2014|Arabica|86
Ethiopia|dala|362|2011|Arabica|72
Brazil|dala|1287|2012|Arabica|76
Sumatra|santa rosa|41|2015|Arabica|61
Peru|oriente|849|2017|Robusta|62
India|kiambu|1976|2017|Arabica|84
India|kiambu|510|2016|Arabica|75
Brazil|dala|1674|2010|Arabica|65
Colombia|san marcos|979|2014|Arabica|63
Nicaragua|jalapa|814|2015|Arabica|65
Peru|santa rosa|289|2012|Arabica|60
Brazil|dala|553|2013|Arabica|64
Mexico|oriente|206|2018|Robusta|67
Guatemala|santa rosa|1103|2018|Arabica|61
Nicaragua|jalapa|856|2018|Arabica|73
India|vercruz|1110|2015|Arabica|77
Colombia|santa rosa|1270|2010|Arabica|66
Peru|ocotepeque|1908|2014|Arabica|76
Colombia|san marcos|109|2014|Arabica|67
Peru|oriente|524|2015|Arabica|85
Peru|huehuetenango|1344|2017|Arabica|66
Mexico|huehuetenango|1994|2015|Arabica|65
Guatemala|huehuetenango|632|2013|Arabica|77
Brazil|ocotepeque|791|2011|Arabica|87
India|san marcos|678|2015|Arabica|67
Nicaragua|kiambu|478|2014|Arabica|78
Vietnam|jalapa|1852|2017|Robusta|82
Vietnam|kiambu|1644|2016|Arabica|80
Ethiopia|huehuetenango|1599|2016|Arabica|75
Peru|santa rosa|1251|2010|Arabica|88
Mexico|ocotepeque|613|2014|Robusta|73
Mexico|vercruz|736|2016|Arabica|80
Nicaragua|dala|1086|2012|Arabica|60
Colombia|dala|789|2011|Arabica|68
Ethiopia|vercruz|1115|2016|Arabica|64
Nicaragua|kiambu|365|2010|Arabica|87
Mexico|oriente|421|2017|Arabica|88
Sumatra|comayagua|1849|2010|Arabica|69
Ethiopia|vercruz|1939|2014|Arabica|84
Nicaragua|huehuetenango|659|2015|Robusta|84
Ethiopia|dala|347|2015|Arabica|63
Ethiopia|san marcos|1041|2017|Arabica|71
Colombia|ocotepeque|1356|2010|Arabica|90
Mexico|vercruz|180|2016|Arabica|81
Colombia|oriente|1543|2016|Robusta|78
Guatemala|dala|1292|2013|Arabica|70
Mexico|oriente|704|2018|Robusta|79
Mexico|vercruz|1015|2016|Arabica|72
Sumatra|comayagua|2|2011|Arabica|81
Brazil|dala|1097|2011|Arabica|71
Mexico|san marcos|1082|2013|Arabica|75
Colombia|huehuetenango|1897|2014|Arabica|65
Vietnam|dala|299|2016|Arabica|62
Peru|jalapa|1409|2012|Arabica|63
India|vercruz|844|2014|Arabica|88
Ethiopia|huehuetenango|225|2017|Arabica|89
Guatemala|kiambu|863|2010|Arabica|85
Guatemala|ocotepeque|1402|2010|Arabica|88
India|jalapa|1324|2013|Arabica|82
Nicaragua|dala|299|2013|Arabica|88
Mexico|huehuetenango|682|2016|Arabica|80
Peru|santa rosa|900|2015|Arabica|61
Brazil|santa rosa|1389|2010|Arabica|74
Peru|comayagua|1281|2016|Arabica|67
Brazil|jalapa|786|2016|Arabica|75
Peru|vercruz|1417|2018|Arabica|60
India|kiambu|304|2014|Arabica|66
Brazil|comayagua|1499|2018|Arabica|89
India|kiambu|1989|2017|Robusta|72
Nicaragua|huehuetenango|1943|2013|Arabica|60
Brazil|ocotepeque|122|2010|Arabica|87
Ethiopia|kiambu|325|2011|Arabica|68
Brazil|oriente|1470|2017|Arabica|87
Guatemala|santa rosa|1092|2015|Arabica|61
India|huehuetenango|673|2014|Arabica|80
Ethiopia|san marcos|1034|2011|Arabica|84
Sumatra|kiambu|1625|2016|Arabica|77
Ethiopia|kiambu|999|2016|Arabica|88
Brazil|oriente|72|2011|Arabica|65
Sumatra|dala|1520|2018|Arabica|64
Mexico|huehuetenango|1627|2014|Arabica|74
Colombia|san marcos|458|2012|Arabica|88
Vietnam|comayagua|1668|2015|Arabica|90
Peru|santa rosa|117|2017|Arabica|72
Mexico|vercruz|1735|2011|Arabica|73
Ethiopia|jalapa|1895|2015|Arabica|63
India|santa rosa|567|2010|Arabica|74
Vietnam|san marcos|552|2012|Arabica|63
Vietnam|kiambu|1744|2015|Arabica|81
Brazil|san marcos|941|2011|Arabica|81
Ethiopia|santa rosa|19|2015|Arabica|80
Ethiopia|jalapa|18|2010|Arabica|90
India|ocotepeque|166|2013|Arabica|81
Vietnam|comayagua|1812|2018|Arabica|82
Vietnam|san marcos|448|2016|Arabica|75
Sumatra|oriente|1931|2018|Arabica|70
Brazil|jalapa|1768|2013|Arabica|83
Peru|oriente|794|2014|Arabica|73
Vietnam|santa rosa|877|2016|Robusta|89
Colombia|ocotepeque|800|2012|Arabica|68
Vietnam|oriente|1584|2017|Arabica|77
India|santa rosa|722|2016|Arabica|83
Colombia|kiambu|729|2013|Arabica|73
Mexico|kiambu|934|2017|Robusta|78
Sumatra|san marcos|1153|2014|Arabica|77
Colombia|dala|183|2018|Arabica|89
Sumatra|dala|102|2014|Arabica|64
Brazil|vercruz|1804|2016|Arabica|89
Vietnam|huehuetenango|564|2012|Arabica|64
Ethiopia|dala|270|2016|Arabica|89
Mexico|jalapa|1694|2011|Arabica|87
Guatemala|vercruz|1011|2016|Arabica|65
Mexico|vercruz|1886|2013|Arabica|68
Colombia|ocotepeque|1155|2011|Arabica|79
Peru|san marcos|51|2018|Arabica|73
Brazil|ocotepeque|434|2017|Arabica|85
Sumatra|santa rosa|1848|2018|Robusta|82
India|comayagua|1851|2011|Robusta|76
India|jalapa|1281|2017|Arabica|63
Mexico|vercruz|200|2013|Arabica|85
Guatemala|ocotepeque|1792|2012|Arabica|83
Guatemala|san marcos|1924|2015|Arabica|89
Colombia|ocotepeque|1964|2012|Arabica|62
India|vercruz|1301|2018|Arabica|85
Mexico|comayagua|1316|2010|Arabica|88
Sumatra|oriente|340|2017|Arabica|77
Peru|ocotepeque|1835|2018|Arabica|88
Peru|kiambu|378|2017|Arabica|87
Colombia|kiambu|201|2015|Arabica|71
India|jalapa|1478|2017|Arabica|82
Sumatra|vercruz|283|2015|Arabica|78
Vietnam|dala|1512|2010|Arabica|64
Colombia|comayagua|1265|2017|Arabica|78
Peru|vercruz|715|2012|Arabica|75
Mexico|comayagua|1627|2010|Arabica|75
Sumatra|comayagua|488|2011|Arabica|62
Guatemala|huehuetenango|742|2015|Arabica|61
Guatemala|jalapa|1438|2018|Arabica|84
India|san marcos|299|2014|Arabica|65
Brazil|oriente|1456|2011|Arabica|69
Sumatra|san marcos|1415|2015|Arabica|80
Guatemala|oriente|106|2011|Arabica|87
Ethiopia|san marcos|192|2018|Arabica|75
Brazil|huehuetenango|1577|2015|Arabica|80
Peru|comayagua|6|2012|Arabica|88
Mexico|dala|1481|2015|Arabica|73
Nicaragua|dala|1294|2015|Arabica|67
Guatemala|ocotepeque|886|2015|Arabica|74
Ethiopia|san marcos|662|2014|Arabica|84
Vietnam|oriente|1747|2018|Arabica|65
India|ocotepeque|103|2015|Arabica|84
Vietnam|huehuetenango|1486|2010|Arabica|73
Mexico|san marcos|1874|2014|Arabica|81
Vietnam|oriente|431|2012|Arabica|86
Nicaragua|huehuetenango|1221|2015|Arabica|60
Brazil|dala|1194|2016|Arabica|84
Sumatra|jalapa|1504|2016|Arabica|60
Brazil|jalapa|1299|2016|Arabica|65
Colombia|dala|1791|2010|Arabica|83
Nicaragua|oriente|1353|2018|Arabica|65
Sumatra|dala|1188|2016|Arabica|72
Sumatra|santa rosa|334|2011|Arabica|63
Nicaragua|vercruz|29|2010|Robusta|80
Colombia|huehuetenango|1518|2016|Arabica|60
Brazil|kiambu|818|2013|Arabica|77
Sumatra|kiambu|1743|2010|Arabica|76
Peru|oriente|1480|2014|Arabica|79
India|dala|1662|2010|Arabica|78
Nicaragua|ocotepeque|816|2010|Robusta|61
Colombia|oriente|940|2013|Arabica|77
Peru|huehuetenango|804|2017|Arabica|81
Ethiopia|oriente|304|2018|Arabica|64
Vietnam|comayagua|269|2011|Arabica|85
Peru|oriente|161|2010|Arabica|88
Peru|kiambu|1728|2015|Arabica|78
Sumatra|ocotepeque|1893|2016|Arabica|62
Peru|oriente|587|2014|Arabica|75
Nicaragua|santa rosa|873|2015|Arabica|84
Guatemala|vercruz|1464|2012|Arabica|64
Colombia|kiambu|978|2018|Arabica|88
Peru|vercruz|925|2016|Robusta|90
Nicaragua|ocotepeque|1715|2011|Arabica|75
Vietnam|comayagua|358|2017|Arabica|88
Guatemala|huehuetenango|514|2011|Robusta|67
Vietnam|kiambu|1318|2014|Arabica|60
Colombia|san marcos|1030|2012|Arabica|71
Peru|vercruz|485|2010|Arabica|70
Peru|ocotepeque|660|2014|Arabica|65
Colombia|ocotepeque|347|2014|Robusta|82
Vietnam|ocotepeque|575|2016|Arabica|86
Colombia|vercruz|1081|2013|Arabica|85
Mexico|santa rosa|1509|2018|Arabica|70
Colombia|vercruz|648|2011|Arabica|83
Ethiopia|san marcos|567|2016|Arabica|78
Nicaragua|dala|1478|2011|Robusta|89
Ethiopia|dala|1941|2013|Arabica|80
Guatemala|santa rosa|351|2010|Robusta|68
Nicaragua|dala|1536|2018|Arabica|69
Peru|oriente|1820|2011|Arabica|87
Nicaragua|comayagua|261|2011|Arabica|72
Peru|san marcos|297|2017|Arabica|85
Vietnam|ocotepeque|1911|2017|Arabica|87
Sumatra|vercruz|1040|2012|Arabica|90
Colombia|huehuetenango|1338|2011|Arabica|88
Ethiopia|comayagua|1679|2015|Arabica|65
Brazil|comayagua|1164|2010|Arabica|87
Guatemala|ocotepeque|1916|2013|Arabica|81
Peru|jalapa|593|2010|Arabica|68
Nicaragua|san marcos|1056|2017|Arabica|63
Peru|oriente|313|2018|Arabica|85
Vietnam|santa rosa|90|2012|Arabica|66
Colombia|kiambu|800|2018|Arabica|73
Vietnam|huehuetenango|1239|2016|Arabica|74
Sumatra|jalapa|1493|2012|Arabica|89
Nicaragua|vercruz|1577|2013|Arabica|67
Vietnam|vercruz|30|2016|Arabica|69
Ethiopia|jalapa|505|2010|Arabica|89
Colombia|jalapa|1806|2013|Arabica|84
India|san marcos|220|2011|Arabica|65
India|vercruz|1525|2014|Arabica|73
Peru|dala|1966|2016|Arabica|79
India|santa rosa|620|2018|Arabica|88
Peru|huehuetenango|1636|2014|Arabica|88
Peru|santa rosa|1194|2016|Arabica|68
Mexico|vercruz|1416|2010|Robusta|85
Colombia|comayagua|1128|2010|Arabica|71
Guatemala|comayagua|883|2012|Arabica|85
India|comayagua|1461|2010|Arabica|62
India|dala|1071|2014|Robusta|79
Nicaragua|santa rosa|927|2017|Arabica|77
Colombia|kiambu|695|2017|Robusta|83
Peru|jalapa|1935|2017|Arabica|79
Sumatra|ocotepeque|938|2013|Arabica|87
India|jalapa|469|2011|Arabica|78
Ethiopia|ocotepeque|1928|2014|Arabica|83
Colombia|huehuetenango|1677|2012|Arabica|71
India|ocotepeque|943|2012|Arabica|89
Peru|san marcos|392|2017|Arabica|84
Mexico|comayagua|74|2013|Robusta|80
Mexico|san marcos|1517|2018|Arabica|72
Guatemala|comayagua|1469|2015|Arabica|65
Sumatra|kiambu|1235|2011|Arabica|88
Ethiopia|oriente|696|2014|Arabica|82
Peru|santa rosa|1874|2014|Arabica|83
Peru|dala|1009|2011|Arabica|68
Nicaragua|san marcos|1965|2018|Arabica|88
Ethiopia|huehuetenango|393|2018|Arabica|88
Sumatra|kiambu|1697|2013|Arabica|85
Sumatra|santa rosa|1693|2015|Arabica|75
Mexico|san marcos|92|2010|Arabica|89
Ethiopia|comayagua|723|2017|Robusta|64
Mexico|santa rosa|387|2017|Arabica|60
Sumatra|oriente|1844|2015|Arabica|73
Colombia|huehuetenango|1543|2018|Arabica|60
Colombia|san marcos|1903|2018|Robusta|74
Guatemala|dala|1192|2013|Arabica|78
Mexico|san marcos|702|2011|Arabica|87
Brazil|comayagua|118|2015|Arabica|80
Colombia|kiambu|1178|2018|Arabica|90
India|vercruz|566|2016|Robusta|66
Mexico|oriente|1554|2017|Arabica|67
Guatemala|san marcos|178|2014|Arabica|90
Mexico|san marcos|1721|2010|Arabica|86
Peru|vercruz|1393|2018|Arabica|67
Colombia|comayagua|111|2010|Arabica|67
Guatemala|santa rosa|227|2014|Arabica|80
Mexico|huehuetenango|407|2018|Arabica|74
Vietnam|huehuetenango|331|2013|Arabica|82
India|ocotepeque|664|2015|Arabica|87
Colombia|oriente|1037|2016|Arabica|70
Nicaragua|huehuetenango|1076|2018|Arabica|77
Mexico|ocotepeque|500|2014|Arabica|84
Sumatra|oriente|1843|2017|Arabica|75
Vietnam|huehuetenango|919|2017|Arabica|77
Guatemala|santa rosa|1059|2013|Arabica|62
Guatemala|santa rosa|1361|2011|Arabica|87
Vietnam|san marcos|433|2018|Arabica|88
Mexico|vercruz|888|2014|Arabica|89
Nicaragua|huehuetenango|1092|2013|Arabica|77
Mexico|santa rosa|1062|2011|Arabica|78
Peru|vercruz|1938|2017|Arabica|68
Sumatra|comayagua|1671|2016|Arabica|60
Ethiopia|san marcos|1653|2011|Arabica|72
Brazil|huehuetenango|116|2018|Arabica|63
Guatemala|oriente|969|2015|Arabica|84
Nicaragua|santa rosa|218|2017|Arabica|83
Nicaragua|santa rosa|1245|2018|Arabica|88
Peru|vercruz|168|2013|Arabica|86
Peru|vercruz|1131|2016|Arabica|80
Sumatra|kiambu|1520|2010|Arabica|76
Guatemala|dala|1224|2014|Arabica|89
India|vercruz|574|2013|Arabica|67
Sumatra|vercruz|1714|2017|Arabica|89
Ethiopia|san marcos|140|2013|Arabica|77
Ethiopia|jalapa|550|2015|Robusta|81
Colombia|jalapa|1142|2016|Arabica|68
Colombia|oriente|148|2010|Arabica|88
India|kiambu|1227|2018|Arabica|75
Vietnam|san marcos|1213|2010|Arabica|72
Brazil|dala|1579|2017|Arabica|82
Ethiopia|santa rosa|12|2012|Arabica|66
Peru|vercruz|563|2015|Arabica|80
Mexico|dala|400|2012|Arabica|80
Vietnam|jalapa|899|2015|Arabica|61
Vietnam|jalapa|1744|2014|Arabica|73
India|kiambu|1209|2013|Arabica|82
Vietnam|dala|1620|2011|Robusta|78
Brazil|comayagua|1394|2013|Arabica|83
Nicaragua|jalapa|1523|2013|Arabica|87
Nicaragua|kiambu|1920|2013|Robusta|68
Colombia|kiambu|1406|2018|Arabica|71
Vietnam|ocotepeque|1585|2016|Arabica|81
Sumatra|jalapa|1284|2017|Arabica|67
Mexico|oriente|543|2013|Robusta|84
Brazil|ocotepeque|401|2011|Arabica|75
India|santa rosa|403|2018|Robusta|76
Guatemala|jalapa|814|2015|Arabica|73
Guatemala|santa rosa|1576|2011|Arabica|80
Sumatra|kiambu|593|2012|Arabica|87
Sumatra|vercruz|670|2017|Arabica|79
Ethiopia|jalapa|1955|2013|Arabica|73
Nicaragua|ocotepeque|1077|2018|Arabica|78
Vietnam|comayagua|925|2012|Arabica|70
Vietnam|vercruz|1465|2015|Arabica|74
Ethiopia|oriente|1743|2018|Arabica|76
Brazil|huehuetenango|1758|2011|Arabica|65
Colombia|jalapa|155|2011|Arabica|88
India|huehuetenango|1551|2013|Robusta|78
Colombia|ocotepeque|1169|2012|Arabica|69
Sumatra|jalapa|1068|2012|Arabica|82
Peru|huehuetenango|363|2010|Arabica|80
Guatemala|kiambu|591|2014|Arabica|74
Peru|dala|1540|2011|Arabica|71
